datatime,temp,tempmin,tempmax,precip,windgust,winddir,windspeed,dew,humiditymin,humidity,pressure,solarradiation,snow,Temp_Range,feelslike,feelslikemax,feelslikemin,heat_index,Predicted_Health_Risk_Score
2019-03-24,39.74,30.56,49.46,0,10.961006,648.7126,5.144962,-6.9,27,45.4,1010.6,6155.56048,0,18.9,121.7439087,98.4461871,151.5280543,109.0729395,9.438393593
2019-03-25,45.14,37.22,52.7,0,11.408394,514.4962,4.47388,-1,43,56.1,1006.6,2091.66834,0,15.48,112.3923808,94.14857258,138.3499775,106.0882934,9.092926025
2019-03-26,52.52,45.32,63.68,0,10.513618,648.7126,4.47388,0.4,23,51.1,1006.8,5672.22676,0,18.36,94.18309228,79.5476006,110.3346807,86.2350501,8.904212952
2019-03-27,52.88,48.02,61.16,0,14.316416,447.388,6.71082,5.2,44,66.4,1002.2,3011.11352,0,13.14,91.95663784,78.78552061,103.9008079,93.18441335,9.390626907
2019-03-28,48.92,42.08,58.28,0,10.737312,603.9738,5.816044,-1.9,16,49.9,1003.4,5058.33738,0,16.2,101.2590429,85.02806048,118.607488,92.28376036,8.925240517
2019-03-29,48.56,41.9,59.18,0,10.513618,648.7126,4.697574,-6.5,17,33.1,1003.5,5894.44916,0,17.28,91.56274912,80.45725644,102.1700128,79.63402958,8.89230442
2019-03-30,41.36,38.3,47.12,0.07086618,14.092722,559.235,6.487126,0.2,35,72,1002.1,1877.77928,0,8.82,124.0610947,104.4633943,136.3971157,133.7410049,9.567678452
2019-03-31,39.92,36.68,47.12,0,12.30317,603.9738,7.158208,-7.1,20,46,1008.7,2283.33516,0,10.44,121.7999131,103.6043295,131.5260897,109.3872469,9.448296547
2019-04-01,41.9,32.54,52.34,0,12.974252,715.8208,5.59235,-8.4,15,39.8,1011.8,6505.56076,0,19.8,110.460293,90.85278032,135.2512558,97.10806,8.862465858
2019-04-02,44.06,34.34,55.4,0,13.645334,603.9738,4.921268,-8,15,36.9,1012.2,6377.78288,0,21.06,102.7867748,85.51286799,124.9199371,89.79084558,8.808150291
2019-04-03,45.68,35.42,56.48,0,11.1847,514.4962,5.144962,-7.3,14,36.1,1012.7,6280.56058,0,21.06,98.9718342,84.01187822,120.7305128,86.35950614,8.926541328
2019-04-04,48.56,37.4,60.26,0,11.1847,514.4962,5.59235,-3.7,21,43,1007.2,6311.11616,0,22.86,98.9828154,82.21079255,125.7769339,87.83219942,8.918138504
2019-04-05,52.52,44.6,62.96,0,12.079476,514.4962,6.487126,-4.1,13,41,999.4,5586.11558,0,18.36,91.15882558,79.77285085,105.6413113,80.41708497,8.887472153
2019-04-06,48.74,42.62,53.96,0.03149608,6.263432,156.5858,2.460634,-4.5,21,39.9,1001.7,1244.44544,0,11.34,96.72326603,88.61351631,108.9393229,85.08819847,8.789699554
2019-04-07,54.68,42.08,68.54,0,10.737312,648.7126,3.802798,-2.1,12,43.1,1000.2,6047.22706,0,26.46,88.79564864,77.34418982,113.350131,78.78027718,8.883167267
2019-04-08,52.88,45.68,62.96,0,11.632088,603.9738,5.59235,-8,10,25.6,1004.7,6594.44972,0,17.28,80.20648514,75.71932648,86.31220169,69.78874567,8.914274216
2019-04-09,48.56,40.46,57.02,0.68503974,9.842536,156.5858,5.368656,-3.4,16,49.1,1005.6,1566.66792,0,16.56,101.788528,86.65200864,122.8127989,92.43863963,8.821001053
2019-04-10,44.78,40.46,50.36,0.22047256,6.934514,715.8208,4.026492,3.5,61,78.4,1002.4,1938.89044,0,9.9,108.2812166,91.65823925,124.4550336,125.0879713,8.935937881
2019-04-11,49.1,39.74,60.26,0,10.513618,715.8208,4.250186,0.8,17,58,1004.8,5816.67132,0,20.52,102.1272356,81.99412689,130.1020166,97.34250211,8.870989799
2019-04-12,52.52,41.9,65.12,0,11.408394,648.7126,4.921268,-0.4,19,48.5,1007.7,6591.67194,0,23.22,93.70713371,78.71283629,118.2003267,84.80073755,8.900108337
2019-04-13,53.24,43.16,64.22,0,11.1847,559.235,4.026492,-5.4,14,34,1009.2,6377.78288,0,21.06,86.37397005,77.88593847,101.0950016,75.22256036,8.849024773
2019-04-14,49.28,44.42,56.48,0.06692917,16.329662,715.8208,4.921268,-2.9,20,45.5,1004.8,2319.4463,0,12.06,98.84556571,86.90876617,109.5374993,88.45175314,9.139443398
2019-04-15,52.88,39.02,64.58,0,10.513618,648.7126,4.026492,-6.2,13,30.9,1008.3,6686.11646,0,25.56,84.60866448,77.02389612,103.9488225,73.51885202,8.946002007
2019-04-16,58.82,44.24,72.68,0,9.171454,603.9738,3.579104,-6.6,10,26.3,1006.8,6550.00524,0,28.44,77.39180444,75.96687618,88.88459583,67.19738914,8.938201904
2019-04-17,59.54,48.38,71.24,0,10.961006,648.7126,4.250186,0,16,37.5,1002.4,6927.78332,0,22.86,81.67550018,76.82915614,95.59503035,71.42689358,8.927007675
2019-04-18,54.68,50.72,61.16,0,11.855782,447.388,4.47388,7.9,55,74.4,1001.8,1633.33464,0,10.44,84.62241778,75.35378182,93.32794031,92.75716249,8.98932457
2019-04-19,56.84,49.28,67.46,0,7.158208,156.5858,3.579104,4.7,31,57.5,1005.9,4400.00352,0,18.18,86.70424274,76.71677944,101.6804254,82.14382823,8.91190815
2019-04-20,57.74,49.46,66.38,0.04724412,10.06623,648.7126,4.250186,7.8,40,66.9,1004.7,4063.89214,0,16.92,82.94659847,74.98558264,99.88656934,84.32113963,9.02295208
2019-04-21,58.64,53.96,68.36,0.01181103,9.395148,603.9738,4.250186,10.6,53,77.8,1003.4,3727.78076,0,14.4,76.23731056,71.06216018,83.89889148,87.00551941,9.020822525
2019-04-22,66.74,51.26,82.76,0,9.395148,648.7126,3.131716,7.2,18,50.6,1004.7,6505.56076,0,31.5,77.77895456,83.72224144,96.53466472,70.83856653,8.972169876
2019-04-23,68.72,59.54,77.9,0,8.500372,447.388,2.908022,9.8,36,52,1002.2,3650.00292,0,18.36,77.0122727,79.25631321,83.47790102,70.62083777,8.804610252
2019-04-24,67.1,60.44,78.62,0.16141741,10.06623,648.7126,3.579104,13.4,42,70.4,996.3,5252.78198,0,18.18,73.70199093,80.8973517,77.99380106,77.78420796,9.00729084
2019-04-25,55.76,48.92,62.96,0.44488213,8.052984,156.5858,4.47388,8.5,51,75.9,996.9,966.66744,0,14.04,81.76305359,73.13895333,97.1545818,91.16773433,8.975363731
2019-04-26,47.12,43.16,49.82,0.19291349,7.82929,447.388,3.35541,5.4,65,82.1,1003.1,975.00078,0,6.66,97.85104037,90.18590429,111.2196987,118.5116091,8.934392929
2019-04-27,52.88,39.38,64.76,0,8.052984,447.388,3.802798,1.3,25,52.6,1010.9,6455.56072,0,25.38,93.67739112,78.68000951,128.6353219,86.40375431,8.956665993
2019-04-28,55.22,49.82,61.88,0,8.276678,514.4962,3.579104,2,33,48.8,1010.2,3358.33602,0,12.06,89.25014259,81.1106007,99.00083603,80.82554068,8.904096603
2019-04-29,55.4,46.94,63.14,0,4.47388,111.847,2.013246,3.3,36,52.9,1004,2725.00218,0,16.2,89.26879747,79.82947192,106.7942689,82.40989323,8.890574455
2019-04-30,59.9,48.2,72.5,0,9.395148,603.9738,3.579104,5.2,29,52.8,998.7,6041.6715,0,24.3,83.02001204,76.83813653,103.6842802,76.53641711,8.885817528
2019-05-01,61.52,52.16,71.96,0,10.737312,514.4962,5.144962,5.1,28,48.9,996.4,6780.56098,0,19.8,81.44095829,76.95244246,94.4515232,73.68807638,8.909598351
2019-05-02,62.78,51.08,77.54,0,11.408394,648.7126,5.144962,-2,14,28.5,1001.6,7575.00606,0,26.46,76.86757177,77.80886719,84.34543242,66.55804969,8.904428482
2019-05-03,64.22,50.18,78.98,0,9.842536,603.9738,3.579104,2,17,37.5,1006.4,7108.33902,0,28.8,78.53972867,79.1063027,92.73597874,68.52880875,8.909022331
2019-05-04,67.1,53.6,81.32,0,9.171454,648.7126,3.802798,4.2,18,40.4,1007.8,6144.44936,0,27.72,77.64727598,80.94102862,89.32266787,68.04889155,8.911664009
2019-05-05,66.56,56.48,79.7,0,11.855782,648.7126,4.921268,1.8,12,35.8,1005.8,6983.33892,0,23.22,77.36021726,79.41614501,83.88160023,67.17483959,8.878211021
2019-05-06,58.1,49.64,67.64,0,11.855782,760.5596,6.934514,-5.3,12,27.1,1006.4,7847.2285,0,18,78.19303348,75.5972599,84.30187708,67.88894783,8.915021896
2019-05-07,59,47.12,71.42,0,11.1847,559.235,5.144962,-1.5,16,33.4,1005.7,7505.56156,0,24.3,80.70601604,76.54115179,93.92252603,70.18724549,8.909227371
2019-05-08,60.08,50.18,70.34,0,11.408394,603.9738,5.144962,4.3,31,48.3,1002.1,6497.22742,0,20.16,82.87208942,76.98070093,98.11042168,74.81835682,8.906392097
2019-05-09,61.88,53.06,73.22,0,10.06623,559.235,4.921268,2.3,19,43.3,1000.8,7072.22788,0,20.16,80.833603,77.16076577,91.27133798,71.63917547,8.822374344
2019-05-10,64.04,50.54,80.24,0,9.171454,603.9738,4.250186,5.7,28,48,1003.1,6997.22782,0,29.7,79.40888114,80.82051406,97.30039127,71.52794826,8.905320168
2019-05-11,68.54,55.76,82.94,0,8.724066,559.235,4.026492,5.2,22,39,1003.7,6997.22782,0,27.18,77.17273493,82.14725374,85.97708024,67.31098363,8.873721123
2019-05-12,70.88,58.46,84.02,0,6.934514,402.6492,3.35541,5.3,24,36,1004.8,6061.11596,0,25.56,76.73222801,82.72863762,82.11747093,66.32984071,8.820389748
2019-05-13,65.66,59.9,73.04,0,10.961006,648.7126,3.579104,5.5,29,43.4,1004.4,2363.89078,0,13.14,78.39510214,77.13439694,82.61399485,69.37616561,8.871816635
2019-05-14,67.28,55.22,80.42,0,9.171454,715.8208,3.579104,6.4,24,44.5,1003,7041.6723,0,25.2,77.73831873,80.63287334,88.42353184,68.98404612,8.90459919
2019-05-15,69.26,58.64,82.4,0,8.724066,715.8208,3.802798,8.6,23,48.1,1002.9,5900.00472,0,23.76,77.13419334,82.91002884,84.49227846,69.3681846,8.769659042
2019-05-16,74.3,62.06,86,0,9.171454,648.7126,3.35541,9.5,25,43.8,1001.9,6997.22782,0,23.94,77.39030082,86.28097969,80.73723082,68.08752885,8.634222984
2019-05-17,74.48,63.68,82.94,0,7.158208,447.388,2.684328,10.4,31,44.9,1002.2,4088.89216,0,19.26,77.45110999,82.98193013,79.60955621,68.43091808,8.687663078
2019-05-18,73.04,66.38,78.62,0,10.737312,357.9104,4.697574,10.6,38,46.8,1001.8,4522.22584,0,12.24,77.13025848,79.48227588,78.09801686,68.80059836,8.886616707
2019-05-19,66.92,64.22,70.88,0.8661422,6.039738,246.0634,2.684328,18.1,55,93,998.8,1450.00116,0,6.66,62.8296168,66.61378419,61.87190129,90.36331047,9.022266388
2019-05-20,61.52,55.4,68.36,0.34251987,13.645334,514.4962,7.605596,8.8,33,63.6,994.9,6930.5611,0,12.96,79.30853304,75.34458848,87.87274453,78.4532618,9.16083622
2019-05-21,62.96,53.06,74.84,0,13.197946,514.4962,6.487126,6.2,22,52,995.2,8025.00642,0,21.78,80.05116778,77.54055873,93.28575761,73.46740924,8.918148994
2019-05-22,67.1,54.14,79.7,0,12.079476,447.388,5.368656,6.2,19,46,995.3,7638.895,0,25.56,77.8061897,80.2042747,90.4029874,69.43615083,8.935046196
2019-05-23,71.78,59,84.56,0,7.82929,603.9738,3.802798,8.1,16,45,998.4,7600.00608,0,25.56,77.02090183,84.78474346,83.76902374,68.25029061,8.74847126
2019-05-24,75.56,61.16,92.12,0,9.171454,603.9738,3.802798,11.4,27,46.4,1000.8,7258.33914,0,30.96,77.82978824,96.89875001,81.70753224,69.1503096,9.007401466
2019-05-25,74.12,65.12,83.48,0,9.395148,603.9738,3.579104,9.7,15,45.6,1005,5230.55974,0,18.36,77.36006898,83.6698589,78.73781638,68.57822599,8.773633003
2019-05-26,76.1,65.48,87.98,0,10.06623,603.9738,4.026492,8.6,21,39,1003.7,7169.45018,0,22.5,77.81645392,87.61699439,78.14890325,67.20001174,8.666005135
2019-05-27,64.04,57.74,72.14,0.27952771,11.855782,447.388,5.368656,14.2,42,80.9,994.5,647.22274,0,14.4,69.90446478,72.17264212,75.35647362,83.25441881,9.045595169
2019-05-28,64.58,53.42,76.28,0,10.961006,603.9738,5.816044,5.2,20,45.9,1000.7,7780.56178,0,22.86,79.05780054,78.1231875,91.52365291,70.60962135,8.923694611
2019-05-29,68.54,55.94,79.7,0,10.961006,648.7126,4.47388,7.7,21,48.4,999.7,7911.11744,0,23.76,77.28118637,80.40519758,88.11559021,69.61717381,8.871072769
2019-05-30,67.28,58.28,76.1,0,12.079476,514.4962,5.368656,7.8,31,48,1000.7,5077.78184,0,17.82,77.69428161,78.08533199,84.92239897,69.90224089,8.91966629
2019-05-31,66.38,60.98,73.94,0,12.079476,603.9738,6.263432,8,35,49.6,1000.3,7627.78388,0,12.96,78.00233833,77.28143302,81.96132019,70.70900691,8.923078537
2019-06-01,66.02,58.64,74.66,0,9.395148,447.388,4.250186,10.7,40,60.5,1000.1,5861.1158,0,16.02,76.75181028,77.13353299,83.54507188,74.25727045,8.931129456
2019-06-02,69.98,57.38,82.04,0,10.289924,603.9738,3.802798,6.2,22,42.1,997.6,7355.56144,0,24.66,77.07275273,81.73600181,85.05347751,67.70600656,8.771688461
2019-06-03,73.58,60.8,85.1,0,11.1847,648.7126,4.026492,9.4,27,42.9,997.9,7102.78346,0,24.3,77.21839289,84.99275532,81.70303245,67.76271025,8.722695351
2019-06-04,72.68,63.68,84.2,0,9.842536,603.9738,4.921268,12.8,34,56.4,999.3,7280.56138,0,20.52,76.63075387,86.90360746,78.97172863,72.19348164,8.680326462
2019-06-05,73.4,64.04,85.28,0,9.618842,603.9738,4.026492,15.3,38,63.8,1001.8,6705.56092,0,21.24,76.18981751,91.04110454,77.10418415,76.06734363,8.815371513
2019-06-06,70.16,65.48,77.18,0.29527575,9.171454,111.847,2.684328,16.5,56,75.9,999.9,1480.55674,0,11.7,72.28665652,78.93845665,71.9566068,81.26874576,8.994340897
2019-06-07,68,62.6,76.46,1.38976453,7.82929,201.3246,4.250186,15.4,50,77.3,993.5,3725.00298,0,13.86,71.19191879,77.84798685,72.65044011,81.19931772,8.89149189
2019-06-08,71.42,60.8,81.68,0,8.94776,603.9738,3.131716,12.5,28,57.5,997.9,5872.22692,0,20.88,76.29722264,83.56065658,81.47060344,72.40285631,8.713181496
2019-06-09,70.88,62.78,79.7,0.09842525,8.94776,603.9738,4.026492,14.7,47,66.1,995.5,4686.11486,0,16.92,74.92489378,82.06913141,77.36641533,76.16660028,8.839933395
2019-06-10,65.12,60.26,71.42,0.37401595,5.368656,156.5858,3.579104,12.4,49,70.3,997.3,3058.33578,0,11.16,74.36795291,74.25033572,78.23947173,78.27463699,8.981451035
2019-06-11,68.9,59.9,78.98,0,6.71082,715.8208,3.131716,9.7,32,51.1,998.8,5994.44924,0,19.08,77.04165781,80.03015421,83.0889161,70.30927722,8.782121658
2019-06-12,70.7,60.98,79.52,0,10.289924,648.7126,4.026492,12.2,40,57.1,1000.3,7016.67228,0,18.54,76.2868951,80.99482669,81.34073094,72.17723293,8.810150146
2019-06-13,73.4,61.88,83.84,0,8.94776,603.9738,3.802798,11.9,33,51.9,999.7,7611.1172,0,21.96,77.07194528,85.32779109,81.00906722,70.56976716,8.650014877
2019-06-14,73.4,66.38,83.12,0,9.395148,648.7126,4.026492,12.8,30,54.8,995.3,5405.55988,0,16.74,76.93374419,84.97324938,77.53446781,71.71507646,8.820234299
2019-06-15,71.42,64.22,81.32,0.08267721,11.855782,603.9738,5.368656,13.7,37,61.5,990.5,7205.56132,0,17.1,75.80046102,83.72325838,77.57374024,74.11996366,8.92357254
2019-06-16,71.6,60.98,80.96,0,10.513618,715.8208,3.579104,12,34,55.4,996.7,6236.1161,0,19.98,76.52388357,82.37520928,81.58208955,71.59980216,8.782182693
2019-06-17,71.06,64.58,79.16,0,9.171454,603.9738,5.144962,13,35,59.1,1001.8,7044.45008,0,14.58,76.06845487,80.78389531,77.85426793,73.0089917,8.834827423
2019-06-18,69.44,62.6,76.64,0.54330738,8.94776,603.9738,3.35541,16.7,54,78.6,1000.3,3127.78028,0,14.04,71.10113596,78.05190562,71.93541837,82.51262262,8.863660812
2019-06-19,70.52,66.02,77.72,0.00787402,9.171454,603.9738,4.250186,17.2,55,77.8,997.8,3122.22472,0,11.7,71.88064347,79.77876294,70.98325775,82.68908899,8.937143326
2019-06-20,72.86,67.64,82.04,0,9.395148,648.7126,4.250186,16.7,45,70.6,997.1,5808.33798,0,14.4,74.9503855,86.64440445,73.56202934,79.77615613,8.791725159
2019-06-21,71.78,66.92,78.98,0.00787402,8.276678,603.9738,3.802798,16.9,55,72.9,996.1,3475.00278,0,12.06,73.86286985,81.60769269,72.86462362,80.44357106,8.955648422
2019-06-22,75.56,63.86,87.08,0,6.487126,648.7126,3.35541,9.8,25,42.3,996.5,7502.78378,0,23.22,77.74053223,87.3011765,79.32594303,67.9067786,8.616726875
2019-06-23,77,66.38,87.8,0,9.842536,648.7126,4.026492,10.2,28,40.4,998.2,7236.1169,0,21.42,78.24869523,87.74776457,77.9059918,67.76156495,8.707579613
2019-06-24,77.36,69.62,87.62,0,9.171454,648.7126,4.47388,12.6,28,46.9,1001.9,7658.33946,0,18,78.70303222,89.38420769,77.11154191,69.97588955,8.718363762
2019-06-25,78.08,67.1,91.04,0,9.395148,603.9738,3.579104,13.2,24,49.1,1004.2,7536.11714,0,23.94,79.24548244,96.15755594,77.71743229,71.24491645,9.006186485
2019-06-26,77.9,69.26,85.1,0,6.934514,357.9104,2.908022,14.9,34,52.6,998.4,3363.89158,0,15.84,79.28235949,87.26989339,76.85333469,72.81889036,8.702762604
2019-06-27,77.9,71.42,88.16,0.05511814,7.82929,603.9738,3.131716,19.3,39,70.5,990.9,4108.33662,0,16.74,79.90753202,100.9371805,74.2077987,85.5021474,9.471059799
2019-06-28,76.46,72.14,84.2,0,8.500372,603.9738,3.802798,18.1,49,67.3,991.9,3033.33576,0,12.06,78.22824009,90.02907176,75.12420064,80.92256489,8.844145775
2019-06-29,73.58,67.28,81.86,0.05905515,7.158208,357.9104,2.684328,17.5,44,72,988.3,3469.44722,0,14.58,75.23568072,86.60323698,73.13704778,81.33432957,8.876939774
2019-06-30,75.02,69.62,83.3,0,10.06623,447.388,5.144962,18.6,47,73.5,990.7,4533.33696,0,13.68,76.3616479,90.02626588,72.82221394,84.0497151,8.842555046
2019-07-01,75.02,69.08,84.02,0,11.632088,648.7126,5.144962,16.2,36,64.4,995.4,5647.22674,0,14.94,77.12201378,88.79145814,75.10330109,77.52691623,8.737902641
2019-07-02,75.92,69.44,86.18,0,9.618842,715.8208,5.144962,16.4,33,63.5,998.8,5869.44914,0,16.74,77.85355544,92.77723437,75.27969117,77.70377519,8.813446999
2019-07-03,75.38,70.16,81.32,0,8.500372,603.9738,3.802798,16.6,46,64.6,998.1,3505.55836,0,11.16,77.37878364,84.23512926,75.09548555,77.95300304,8.941755295
2019-07-04,77.72,68,91.04,0,10.06623,603.9738,4.250186,15.5,27,59.6,996.5,7613.89498,0,23.04,79.39707951,101.9724569,76.20920367,76.76599058,9.314715385
2019-07-05,81.68,68.36,95,0,9.618842,715.8208,3.35541,12.9,24,42.1,993.2,6883.33884,0,26.64,81.42257085,100.1602455,77.36306134,70.39633866,9.34614563
2019-07-06,85.46,76.28,96.98,0,8.724066,357.9104,3.802798,14.2,24,40.9,994.1,7186.11686,0,20.7,85.00498163,103.4014454,77.96320324,72.59214917,9.430589676
2019-07-07,80.06,72.86,90.5,0,7.381902,156.5858,4.921268,12.7,28,43.3,997.5,6222.2272,0,17.64,80.24718928,92.64964144,77.10883385,69.92201052,8.740765572
2019-07-08,77.18,70.16,87.8,0,7.381902,156.5858,4.47388,12.6,32,46.6,997.9,5705.56012,0,17.64,78.591915,89.56183451,77.0493105,69.78569951,8.714356422
2019-07-09,77,67.46,86,0,6.934514,156.5858,4.026492,12.3,32,46.4,996.7,5055.5596,0,18.54,78.48877639,86.91940036,77.66918541,69.63885253,8.719893456
2019-07-10,72.86,66.74,81.14,0.33464585,7.381902,156.5858,4.47388,14.9,41,64.1,997.3,3722.2252,0,14.4,75.90299579,83.88028807,75.62470875,75.9418001,9.012997627
2019-07-11,71.42,67.1,78.62,0.11417329,6.263432,760.5596,2.908022,17.4,58,76.9,995.2,2386.11302,0,11.52,72.67514532,81.27362482,71.29254068,82.78516578,8.954817772
2019-07-12,74.48,68,83.66,0,9.842536,603.9738,4.47388,16.5,44,65.5,996.3,5119.44854,0,15.66,76.65931991,88.43151856,74.95638695,77.79244728,8.775515556
2019-07-13,76.82,71.78,85.46,0,8.724066,559.235,3.802798,18.1,43,67.3,992,4166.67,0,13.68,78.59952727,92.70813797,74.97814791,81.3403517,8.846730232
2019-07-14,78.62,70.16,88.88,0,8.500372,648.7126,3.579104,18.1,38,64.6,992.6,5655.56008,0,18.72,80.55668787,99.5171283,75.09548555,81.41385903,9.378779411
2019-07-15,74.84,71.78,81.32,0.30314977,6.71082,559.235,2.460634,19.9,59,80,997.2,2033.33496,0,9.54,75.37344772,87.1695374,72.10125453,89.42378692,8.920712471
2019-07-16,76.46,70.52,83.84,0.24803163,7.605596,648.7126,2.908022,20.5,52,79,1000.7,3725.00298,0,13.32,77.75859359,93.17702075,71.50527,91.27534726,8.943001747
2019-07-17,78.08,72.14,84.56,0.02755907,6.487126,603.9738,2.684328,20.4,54,73.9,1001.2,3108.33582,0,12.42,80.26286522,93.13032184,73.86050528,89.06278998,8.894454956
2019-07-18,80.42,73.94,89.78,0,7.158208,648.7126,2.684328,19.5,41,65,998.7,3550.00284,0,15.84,82.95748925,102.0690273,76.35948672,84.29936178,9.382000923
2019-07-19,83.48,73.04,95,0,10.289924,357.9104,3.35541,19.9,37,61.3,996.4,6055.5604,0,21.96,86.9958375,114.235058,76.29670544,85.62499575,9.372975349
2019-07-20,82.4,77.18,89.42,0.04330711,8.052984,156.5858,4.697574,21,50,66.9,990.8,3033.33576,0,12.24,86.47914083,102.2646806,78.98738939,89.67874326,9.440357208
2019-07-21,77.18,75.56,80.6,0.24409462,9.842536,514.4962,4.921268,22.7,74,87.1,991.8,1716.66804,0,5.04,78.68515457,86.78343992,75.54385499,102.1225442,8.887909889
2019-07-22,80.06,75.56,87.8,0.00393701,8.052984,447.388,4.921268,21.6,54,74.6,996.3,3644.44736,0,12.24,83.63411884,102.2741219,76.85914071,93.72461089,9.432387352
2019-07-23,82.58,75.92,91.22,0,8.052984,559.235,3.802798,22,48,70.8,995.3,3705.55852,0,15.3,87.74977165,110.2898913,77.52648199,94.6883201,9.393943787
2019-07-24,79.7,77.36,80.96,0.0393701,7.605596,402.6492,3.579104,23.1,75,82.3,994.5,880.55626,0,3.6,83.87319281,86.78474517,79.14675599,102.5845271,8.929366112
2019-07-25,79.34,78.08,81.32,0.38188997,7.605596,357.9104,2.684328,24.5,79,90.1,994.6,963.88966,0,3.24,83.87564285,89.44802778,80.68767479,112.8407065,8.944549561
2019-07-26,77.18,74.66,78.62,2.362206,10.06623,447.388,3.802798,24.2,91,95.3,993.9,652.7783,0,3.96,78.36441014,82.30721861,72.38445514,113.4164731,8.988191605
2019-07-27,83.12,76.82,92.12,0.02362206,8.724066,603.9738,2.908022,23.5,48,76.6,995.7,4252.78118,0,15.3,90.55083686,118.3260136,78.39599204,104.0214758,9.474232674
2019-07-28,78.98,77,82.76,1.00787456,10.737312,447.388,4.921268,23.9,77,88.3,998.2,797.22286,0,5.76,82.79385452,93.32267837,78.26121255,108.9502608,8.932845116
2019-07-29,81.5,78.08,86,0.01968505,11.1847,447.388,5.816044,22.5,63,74.5,999.2,2619.44654,0,7.92,86.41230489,97.10370665,80.28197779,96.87690726,9.228835106
2019-07-30,82.58,79.34,87.44,0.04724412,13.197946,447.388,7.605596,23.2,64,75.3,997.1,2294.44628,0,8.1,88.92030411,101.6071653,82.41502409,100.6626205,9.630041122
2019-07-31,78.44,75.2,81.5,2.45275723,11.855782,447.388,4.921268,24.2,79,91.1,999.3,836.11178,0,6.3,81.61375345,90.24236449,74.28577318,111.3604056,8.953588486
2019-08-01,79.34,74.3,86.18,1.05905569,10.289924,603.9738,3.802798,23.7,66,86.4,1002,3763.8919,0,11.88,83.49739315,103.8661969,73.54646119,107.2956907,9.501200676
2019-08-02,83.12,76.46,91.58,0,6.71082,603.9738,2.684328,23.1,48,74.6,1001.8,4372.22572,0,15.12,89.94724181,114.5889327,77.97518146,101.1053422,9.38880825
2019-08-03,84.92,78.08,96.8,0.1181103,10.06623,715.8208,2.908022,22.7,39,69,1001,5844.44912,0,18.72,92.14854821,128.3075736,80.09705043,97.82717113,9.617338181
2019-08-04,82.94,77,93.92,0.33858286,7.381902,603.9738,2.684328,23.2,48,75.9,1000.9,4869.44834,0,16.92,89.91432439,124.6150226,78.6756075,102.487726,9.511180878
2019-08-05,86.9,78.08,96.62,0,7.158208,760.5596,2.460634,22.7,38,65.5,999.7,5738.89348,0,18.54,95.20637168,123.7325433,79.96799813,97.7310325,9.408485413
2019-08-06,88.88,82.22,98.24,0,6.263432,246.0634,3.35541,19.8,31,51.4,996.9,6363.89398,0,16.02,93.12850966,114.6977616,83.22911542,84.31494941,9.335660934
2019-08-07,80.42,75.02,86.54,0.3149608,6.263432,603.9738,2.684328,22.6,51,78.1,995.6,1919.44598,0,11.52,84.83759452,100.4527364,75.84883129,98.88411216,9.516458511
2019-08-08,84.02,78.62,90.86,0,8.052984,648.7126,3.579104,22.9,52,71.4,998.3,4408.33686,0,12.24,90.9768401,109.5936291,80.9556186,98.92768606,9.464862823
2019-08-09,85.64,78.8,94.28,0,9.171454,715.8208,2.908022,23.2,46,69,997.7,5380.55986,0,15.48,93.7898274,119.0224419,81.06391924,99.63162764,9.550370216
